transaction_id,sender_account,receiver_account,transaction_type,timestamp,amount,hour_of_day,tx_count_7d,kyc_verified,label
e7ea4c84-8abd-45d0-ae0f-3dc8c49c4956,ACC13684,ACC83110,transfer,2026-05-24T08:31:15,5435.27,9,10,0,0
64f6f2c8-74ef-475f-ac4a-77336cd66a90,ACC87900,ACC98197,transfer,2026-12-13T08:49:22,18352.13,10,13,1,0
99f7179d-bf26-4408-9452-9e0e706f0b07,ACC53252,ACC38670,payment,2026-08-10T15:54:52,17567.28,10,13,1,0
bd286096-c9b2-4388-a388-f78822a4fd0c,ACC60237,ACC92086,payment,2026-08-05T00:54:28,4085.8,13,7,1,0
fa8b28ea-d4c5-426b-b02c-650687b869a0,ACC18616,ACC61854,transfer,2026-11-29T08:49:19,1551401.15,17,9,1,1
3bf0275d-47f5-4a56-be4e-865dbeb11164,ACC43799,ACC24761,transfer,2026-03-01T18:51:23,10521.01,8,3,1,0
035b8532-cb28-45b1-85dc-7af521817ee6,ACC15255,ACC57575,transfer,2026-08-27T00:13:20,14180.15,12,0,1,0
ff397da3-7854-4a14-aa19-b33a81d7ffa8,ACC63389,ACC83947,transfer,2026-10-06T10:38:55,68970.81,17,6,1,0
4846121f-6471-4be7-a111-ed11188547da,ACC43999,ACC88785,transfer,2026-12-09T01:24:46,45181.47,14,8,1,0
0c4f95a9-750e-4e54-a6d4-58580cd6a593,ACC48767,ACC80514,payment,2026-10-27T08:27:03,593691.08,3,4,1,1
7fc63474-ab35-40f1-a2cd-e25d387d9c81,ACC73785,ACC85424,transfer,2026-05-10T09:07:13,40529.94,18,5,1,0
ab4e8e9e-5584-462b-9ab9-afbad8cbc023,ACC63463,ACC34027,transfer,2026-04-12T07:11:09,26210.12,18,8,1,0
ede5d037-3b42-45c5-8223-8d2d9de6088e,ACC55909,ACC19574,transfer,2026-09-26T17:04:30,10410.48,10,7,1,0
2f013dbd-e133-4bdb-9bdb-5270f2c0897d,ACC91056,ACC49208,transfer,2026-12-14T10:04:41,27289.91,17,1,1,0
1357165d-66fd-47cb-ae89-02a5097376ba,ACC97222,ACC56936,transfer,2026-02-28T17:08:45,93377.48,16,4,1,0
38ff35b2-86f8-47de-832a-0911ac37c67a,ACC35419,ACC11408,transfer,2026-11-03T01:22:04,7263.01,9,12,1,0
429a784b-7d39-4651-a6a9-ec53713499c7,ACC17870,ACC53426,transfer,2026-11-24T07:22:46,2086056.02,10,7,1,1
28f77015-ac68-408c-8eb5-3fad2deeebbd,ACC89043,ACC56416,payment,2026-03-31T19:48:07,14675.58,21,12,1,0
8181789a-cda6-42a2-879d-1ce2671a9663,ACC84572,ACC87405,payment,2026-09-06T20:34:02,1146.55,6,0,1,0
33ac3511-8b99-49fb-a1a1-ef6cafe81e13,ACC12844,ACC86045,transfer,2026-07-16T11:16:52,76350.08,6,11,1,0
1d606acc-a86f-4ff9-8468-21de81505f3d,ACC36296,ACC68832,transfer,2026-01-22T23:39:17,1966.27,10,9,1,0
b08af7c8-6850-4212-a7d2-7c23c23f4fda,ACC94662,ACC42072,transfer,2026-07-16T21:09:13,19777.11,7,35,1,1
70d9422e-58ac-4d9d-96d2-641f20787617,ACC80048,ACC52819,transfer,2026-05-11T23:36:33,263772.16,6,4,0,1
165c9565-dd21-4e91-9f3d-298e9b398c8f,ACC34677,ACC30722,payment,2026-02-02T16:20:06,90799.87,8,11,1,0
3be93eea-8545-4cb6-a1b6-ddcaed5f5d7d,ACC69870,ACC33172,withdrawal,2026-08-04T21:21:43,17381.79,6,0,1,0
b85a98f4-618b-4dda-a8bd-039cee558a39,ACC65608,ACC92097,deposit,2026-01-30T13:22:57,30719.83,16,5,1,0
8b8a4e47-ca49-4876-acde-ea60cc6b6bf9,ACC39861,ACC98994,payment,2026-05-14T13:51:49,6884.08,9,9,1,0
674a3eff-39f2-4ed6-a422-748987e9a019,ACC66755,ACC13102,transfer,2026-04-18T06:14:46,4652.33,15,7,1,0
97ff793a-be15-4e2f-a394-af0e07efd3a1,ACC71725,ACC32943,payment,2026-09-08T19:01:56,17934.9,12,11,1,0
6ef75013-efcc-4f05-af64-779ee7356ede,ACC40867,ACC43890,payment,2026-01-19T05:10:44,29324.29,19,13,1,0
dc747cc8-499c-4819-bed9-01840b708086,ACC66507,ACC15965,transfer,2026-07-21T05:32:04,51477.5,13,0,1,0
5776887e-2513-412d-a5f2-e4620bc1b246,ACC95768,ACC49525,deposit,2026-12-01T19:45:13,2336.77,10,14,1,0
4b980e6f-1938-4304-b3cc-b8531ed6d633,ACC48650,ACC10294,transfer,2026-06-30T00:48:17,17519.6,21,5,1,0
6aebffbe-3d63-4ae6-a8ae-38d68775d5fb,ACC76224,ACC36815,transfer,2026-04-23T21:01:38,42970.64,20,40,1,1
3ca3b439-3d8d-4b19-a2a2-9734528adc74,ACC55210,ACC39801,payment,2026-12-12T21:40:31,12907.03,12,9,1,0
6a1707cc-221e-4cc0-bd70-5e8de1e442a1,ACC94931,ACC13535,transfer,2026-02-07T08:47:35,8833.53,6,11,1,0
b6da2707-9b03-4682-b5c9-9003ac8c5c58,ACC62308,ACC44561,payment,2026-03-27T23:19:16,6577.29,7,11,1,0
a4026e8a-f37e-49a4-b9c7-e7b354caa4f7,ACC42639,ACC63756,withdrawal,2026-07-17T11:30:24,7462.31,8,11,1,0
d28d7b50-93ff-479d-8276-2161b0a8e03b,ACC90588,ACC66828,transfer,2026-11-20T16:09:47,52104.48,17,5,1,0
32a97095-d27b-431d-a825-4483f1fc099d,ACC97389,ACC63262,deposit,2026-03-10T16:03:25,5732.71,13,5,1,0
7236380c-1451-4d5f-a0e9-414842a60084,ACC31718,ACC51457,payment,2026-11-18T21:12:11,2539.23,9,14,1,0
49a23694-47f1-4a2c-b235-2822d004ed6b,ACC50423,ACC61118,payment,2026-08-18T14:20:13,37134.94,19,3,1,0
d5a36053-0771-4a1f-8793-b0b1339f917a,ACC44997,ACC85144,transfer,2026-03-24T12:58:55,7379.99,9,14,1,0
f0bf4795-d094-4910-8ae9-9f75c2ce9b0b,ACC40747,ACC91933,payment,2026-04-22T19:21:30,14076.34,19,5,1,0
3ffddba5-aec3-4a06-9cb5-db39e997b3e3,ACC51434,ACC59103,payment,2026-03-09T01:20:06,26991.15,6,2,1,0
e066a926-dfe6-46b0-9d1d-c0a47c6ec257,ACC51743,ACC69028,payment,2026-11-08T00:22:12,17578.19,17,6,0,0
5acbb840-24f1-4d89-b49f-3d922a2811af,ACC79068,ACC72751,transfer,2026-06-23T12:07:28,94291.11,18,1,1,0
5d846257-49fe-4583-b67d-bdfaff2edf48,ACC95738,ACC80933,transfer,2026-04-09T06:13:43,4563.38,21,37,1,1
26b9f6cf-1331-4227-aced-c93bde738637,ACC83426,ACC39976,transfer,2026-10-14T11:07:03,31430.74,10,11,1,0
46b76181-d1d1-488e-afec-d186af73e0a3,ACC14180,ACC32904,payment,2026-02-03T09:43:56,3140.78,15,0,1,0
41c2856b-aafb-44b4-9cec-e61d81a2c363,ACC52123,ACC43275,withdrawal,2026-08-16T01:20:32,46319.04,20,11,1,0
0b9d7641-0769-4609-b327-05ff1b860a73,ACC95799,ACC23917,payment,2026-11-02T17:44:29,2586441.95,22,1,1,1
07b80bd2-2b7b-47f1-8d26-e911ff07e679,ACC60248,ACC84963,payment,2026-08-09T04:58:48,3220.71,13,4,1,0
c5735444-5d9f-42d8-a191-60d78b5c5f98,ACC54000,ACC44103,payment,2026-02-02T23:30:46,18380.51,6,0,1,0
1e4bf59e-41df-4d32-b319-0ed64e18a539,ACC67723,ACC35068,transfer,2026-01-08T03:46:20,1173.92,7,9,1,0
8a179944-c8dd-40d6-9271-d8247fe62def,ACC67288,ACC86108,transfer,2026-03-09T06:27:40,1841.06,8,12,1,0
33ab421f-553b-413f-8294-a5820ca87d40,ACC75374,ACC62427,transfer,2026-06-16T05:23:31,98336.45,18,8,1,0
c711a77d-550d-417d-8111-36f717c1a7f6,ACC73514,ACC58740,transfer,2026-03-07T09:03:09,19820.41,15,7,0,0
12714761-edcc-4610-9fd9-7034b82da18d,ACC78502,ACC98100,transfer,2026-06-26T19:09:17,49788.92,21,10,1,0
d8a357ae-19b5-409c-a746-eb22d7c76662,ACC10294,ACC96591,payment,2026-05-16T11:27:47,50930.05,15,1,1,0
fa91a25c-50a1-4925-aa9c-db26a756b790,ACC34178,ACC14498,withdrawal,2026-11-18T07:44:52,25470.57,13,52,1,1
a7d395ab-cfb1-4c2b-aa2b-4de3e0ccbf3b,ACC56439,ACC96786,payment,2026-06-17T20:28:44,39191.98,11,13,1,0
f662ef02-17f0-4334-b5d5-1f37793320df,ACC62362,ACC81885,transfer,2026-04-17T18:32:01,5191.54,15,7,1,0
0edcb4a3-3b9b-45f9-9e25-96bdb22a8de8,ACC51685,ACC90410,transfer,2026-05-29T01:05:12,4327.04,16,14,1,0
c2d61193-b9b8-4238-a3ce-84020883e53e,ACC45647,ACC94333,transfer,2026-01-08T22:32:27,49239.4,15,14,1,0
71eace28-794d-4ba3-8ed2-89c09a540795,ACC33671,ACC23617,withdrawal,2026-05-17T02:02:20,7276.21,9,9,0,0
72d7a7c5-c11a-44da-ae2f-185cc31fd0f8,ACC52718,ACC31760,payment,2026-02-07T22:11:47,26357.07,17,9,1,0
ad37bf77-4a2b-4097-a889-9086ee90a6c3,ACC72505,ACC58385,transfer,2026-02-16T21:29:34,8561.29,14,11,1,0
06a7b12e-d461-4be7-8a27-4e343f9d1fed,ACC69324,ACC94989,payment,2026-11-14T17:01:47,4693.35,8,10,1,0
3607098d-2199-49e1-83f0-8b54f2a849ec,ACC26215,ACC33436,payment,2026-06-14T00:51:01,20110.85,13,8,1,0
8489ec87-fbba-4aab-8f53-8b9716a15d77,ACC77709,ACC75525,payment,2026-12-14T11:11:50,18423.69,8,4,1,0
2afce86a-ca72-4e74-ad6c-39e30c9b2b30,ACC24113,ACC73989,transfer,2026-04-12T19:50:33,31377.41,20,1,1,0
9c2e737d-df3a-4cac-a740-fe82d6273b2b,ACC35413,ACC59042,deposit,2026-05-02T13:22:14,8975.68,13,11,1,0
c7015c15-f48f-4330-a023-1b2b81768fae,ACC71499,ACC80724,deposit,2026-09-25T15:20:36,47089.95,17,1,1,0
cb555352-25d3-4e1e-b962-5236ecbc033e,ACC61565,ACC11374,transfer,2026-07-06T14:20:28,15226.97,18,14,1,0
1cab3c88-64ba-4832-a691-fa8341ee38ed,ACC20400,ACC83151,transfer,2026-07-26T21:38:52,108431.02,16,4,0,1
4dc852e7-f642-4793-8052-595224c67663,ACC82908,ACC89850,transfer,2026-11-14T12:38:42,16409.71,16,10,1,0
2c1ace48-f705-48bc-b04c-0eae4ab393cd,ACC83410,ACC12005,transfer,2026-12-04T18:47:29,842496.87,3,1,1,1
a4edaba3-90ea-42fc-aedb-403cc637accb,ACC98692,ACC61650,deposit,2026-07-09T22:36:21,21998.6,16,34,1,1
4192a482-5a08-4095-979d-4b8fb851ec7a,ACC37771,ACC37150,transfer,2026-01-26T21:03:32,12368.04,6,2,1,0
e62f98e7-aaa7-4024-b04b-ee2686f5a217,ACC57964,ACC36797,payment,2026-11-25T15:53:17,12614.28,18,8,1,0
3ef82d79-b7f3-4071-80df-a36201ab507d,ACC23113,ACC37755,transfer,2026-08-01T02:02:20,863010.24,4,5,1,1
dd7bf28a-17df-4f22-a675-d20e7f16581e,ACC62327,ACC63630,transfer,2026-11-02T10:53:47,12301.01,20,14,1,0
af7805e5-cb1e-4e88-bc11-7552c4c41991,ACC76330,ACC87881,payment,2026-02-28T03:46:38,20136.9,20,11,1,0
4c647cd3-42a9-478a-b7e5-269a69282b52,ACC98055,ACC71424,transfer,2026-09-06T17:35:45,7790.0,21,5,1,0
0e8d6b44-c3f3-414e-b1bd-b2469b97001b,ACC47277,ACC30243,transfer,2026-09-10T10:56:18,23058.86,12,11,0,0
62724a2d-9d84-4bb3-bc64-3fa1706a9da4,ACC58149,ACC78847,transfer,2026-01-31T15:53:38,837755.8,13,7,1,1
9f4d1ae7-fa18-43a7-bdce-5b706ae4c93e,ACC81325,ACC88285,payment,2026-03-24T18:29:42,1194.32,8,0,1,0
396cb249-9e77-49bf-b24b-37d68e74b65f,ACC64781,ACC71910,transfer,2026-07-11T04:54:41,74328.72,6,10,1,0
71b2b7c4-f200-4f4f-806f-47a9a330d5e8,ACC75598,ACC71437,transfer,2026-08-18T14:46:16,32880.56,10,11,1,0
96565a4d-5c2c-4d88-a1aa-b1cede72b2ab,ACC13737,ACC52863,payment,2026-12-27T00:49:25,25704.49,16,7,1,0
bc24e3cc-ac40-4cf3-8b2c-5f60b6cc7301,ACC71211,ACC51378,payment,2026-01-27T09:30:46,32949.3,15,5,1,0
d9e42665-99bf-4338-8e97-2b42868a7405,ACC28528,ACC11342,deposit,2026-05-08T18:42:55,731095.58,0,2,1,1
f4672e82-b64b-4d9c-919d-a749e7649c82,ACC96052,ACC57574,transfer,2026-02-05T15:38:00,16724.83,21,4,1,0
c3906860-d717-48b1-95e6-3894eeb8563d,ACC60801,ACC44177,withdrawal,2026-07-06T15:13:12,327327.82,7,1,0,1
07621bbc-5c1b-43f1-9b3d-7b6a02cbba7c,ACC64166,ACC53464,transfer,2026-03-13T04:30:54,7854.83,11,3,1,0
4e6ca87d-d989-4ff2-8122-691c90e26069,ACC15014,ACC95237,payment,2026-04-07T08:25:39,54869.95,7,10,1,0
6b3fa6c9-1dda-4f24-8bf4-883d377511f8,ACC42310,ACC51674,transfer,2026-07-29T11:23:31,17679.28,21,59,1,1
eab41bd3-194d-4ff7-8a98-56692a1f2b2d,ACC64677,ACC80193,transfer,2026-08-01T02:09:49,16177.74,11,10,1,0
862b5b1b-f3cb-46c5-b76e-d1cae8589c42,ACC54584,ACC16850,deposit,2026-11-11T20:48:48,33145.22,20,0,1,0
fee0d58c-044d-4522-9459-8ade6e01c7a8,ACC52316,ACC20202,payment,2026-02-27T03:26:07,10549.85,17,47,1,1
cbaccbbb-329b-47e2-bd24-56662c103287,ACC24513,ACC31985,payment,2026-04-20T21:56:20,2477.48,15,7,1,0
122c029e-76b4-4997-b281-0139a296df01,ACC53250,ACC75887,transfer,2026-06-25T19:43:35,220380.62,14,2,0,1
4e187e43-8e4d-419d-a1c0-f703cda8b6c3,ACC49420,ACC88517,transfer,2026-12-17T17:15:13,25710.59,9,3,1,0
bc45bc73-47b3-4812-95e6-ce69e74f45a3,ACC59393,ACC61229,payment,2026-01-28T05:34:55,2026.22,17,6,1,0
408f7a23-37e1-48e1-9bd2-5cd9130e9e78,ACC36711,ACC95907,transfer,2026-10-11T13:41:59,3261.32,16,3,0,0
f90f912c-e71e-4f7c-9ea3-a60e4502a54b,ACC34348,ACC54639,transfer,2026-06-22T07:55:48,9793.78,14,11,1,0
e1178ea5-6c81-47fc-9317-77cd6debd8b5,ACC80386,ACC48591,transfer,2026-08-04T19:49:41,27475.79,8,3,1,0
351ea48f-690b-4203-996f-c6703a6cc48a,ACC37370,ACC76158,transfer,2026-12-09T17:20:53,7350.47,7,38,1,1
c6c78e9a-ca7b-41e0-9982-39acc3030589,ACC78386,ACC29311,payment,2026-04-11T23:20:44,20177.09,20,9,1,0
f46ec953-857f-4f3e-8df7-21cb805a4cc4,ACC48184,ACC41391,transfer,2026-07-05T21:00:23,12052.3,9,9,1,0
8868899a-53e9-460e-8726-50da6fb1f94a,ACC79030,ACC40742,withdrawal,2026-01-14T02:52:31,36496.66,6,12,1,0
6068314f-98d9-4e5a-9375-76c27c63ebfe,ACC79832,ACC35529,withdrawal,2026-05-09T14:06:16,31583.46,18,7,1,0
146b26c0-4706-4d08-a9f1-84f401187b24,ACC14212,ACC78663,payment,2026-05-05T20:24:26,11890.47,16,6,1,0
801b72ed-3efd-46d3-b777-bfad87e14440,ACC56690,ACC68901,payment,2026-01-21T17:47:28,24470.37,21,1,1,0
7f5142a0-8c3b-44d5-bb2f-ac6a9d70564c,ACC16026,ACC70816,transfer,2026-08-04T04:55:48,5550.29,12,2,1,0
defc484f-672c-4837-a736-0397eb62bb99,ACC86204,ACC24750,payment,2026-05-24T21:19:52,35573.12,21,1,1,0
33a27f2a-e6b2-48d1-aae9-942969a1aeb9,ACC59516,ACC34151,payment,2026-06-24T05:56:08,5063.22,16,12,1,0
50ec21ca-a7cb-4f40-88cf-331a8e8d8103,ACC62774,ACC72207,deposit,2026-08-13T17:35:40,13666.79,11,1,1,0
3838faf8-425a-44c0-9b50-b534060a0b40,ACC53974,ACC47412,transfer,2026-05-22T00:55:32,1180.93,15,13,1,0
58fddf17-d3e7-4a67-82b9-9c19d9e6d227,ACC96070,ACC62064,payment,2026-10-20T18:32:04,7955.45,6,7,1,0
239eab05-0ed5-491c-ae1a-083182592726,ACC69163,ACC64734,payment,2026-12-10T07:34:15,10.94,8,14,1,0
e14a8ade-5ab8-4678-9457-50ada4b1ead9,ACC86338,ACC27218,withdrawal,2026-06-04T16:31:10,19704.39,17,10,1,0
601cb253-206b-4862-a3bf-dab79f08550e,ACC59474,ACC23031,payment,2026-09-05T09:00:55,2026.98,16,14,1,0
d8de213a-dacb-4339-84fe-fc984d08ea89,ACC50894,ACC81163,withdrawal,2026-10-12T08:21:40,847.29,19,3,1,0
eaef7435-3b5e-44e2-974b-9ac9a34efe90,ACC28126,ACC51715,transfer,2026-10-13T04:28:19,13800.11,13,6,1,0
218626b0-ff7f-4cba-8477-8af4f87f0882,ACC21472,ACC21856,transfer,2026-11-22T20:56:53,39758.52,17,4,1,0
6398da71-6bd5-46a2-a378-b89048b79aa9,ACC71376,ACC57400,payment,2026-08-25T19:47:05,5483.27,15,2,1,0
ca2adbeb-a691-4018-9fb8-8bfb5544ba79,ACC48695,ACC18255,deposit,2026-03-31T04:33:52,36971.2,19,5,1,0
bb3ebcf6-1268-4303-b9c1-f24119a72d46,ACC80071,ACC70432,transfer,2026-08-24T14:34:13,22296.81,11,12,1,0
8d8e7c45-7dee-4512-94ea-109b3ccde1a3,ACC66692,ACC68594,transfer,2026-12-19T17:46:57,36952.97,21,11,1,0
711cd19b-3653-4039-8694-d6b2ec5dad7a,ACC87620,ACC97355,payment,2026-08-08T01:50:34,46026.2,6,12,1,0
3a4263e1-cddd-4942-9361-eadf567cf0e6,ACC71021,ACC11824,transfer,2026-07-02T11:45:42,10107.25,6,5,0,0
b6edf0ed-9226-4c8d-bc5d-2aa72ef7d68d,ACC23572,ACC36580,payment,2026-05-12T17:19:52,133421.75,8,2,0,1
87c9939f-a45f-4193-be3d-784fcb0b9767,ACC43184,ACC82484,payment,2026-01-26T00:24:23,22540.26,16,14,1,0
ccdb24cb-c83d-4152-822e-304618a33ebb,ACC57425,ACC96793,withdrawal,2026-01-08T00:14:03,27859.3,8,2,1,0
ee6d2ad8-7af4-4595-902d-189bc8022b1a,ACC80904,ACC67591,transfer,2026-11-18T06:21:33,268416.4,20,1,0,1
e49be7b1-b0e0-4ff4-9a13-2f6ecb1d61de,ACC43595,ACC16111,transfer,2026-06-03T00:09:22,3755.74,18,7,1,0
8dca279b-4c96-493c-a72a-cd881e04244b,ACC23162,ACC47916,payment,2026-02-09T08:43:50,17267.81,18,9,1,0
4928e0e3-6e24-4123-b819-84fab20299c5,ACC26679,ACC12510,transfer,2026-06-30T16:11:29,11611.85,16,1,1,0
7f0ab6d1-682f-4ea4-90b8-e72dfbd52ef6,ACC51520,ACC63665,transfer,2026-07-16T00:25:09,7134.56,9,12,1,0
dfa4a1dc-8473-4e4a-ac75-189a1da74aa1,ACC29809,ACC46711,payment,2026-07-16T17:56:53,17454.29,7,12,1,0
6109ff06-81eb-45d8-99c3-616f97272bcf,ACC79890,ACC43679,transfer,2026-11-09T05:12:48,718304.2,23,2,1,1
ac4a4a0e-29a4-4b21-89f2-f5b86d9d7925,ACC89930,ACC58204,payment,2026-09-11T18:54:56,37512.11,13,10,1,0
23f4bbf2-37ba-4978-8dfc-34610d4b3433,ACC41179,ACC25812,transfer,2026-09-05T00:42:02,9332.11,10,9,1,0
01dcbe2b-0425-4e7f-bed6-0d5750404fdb,ACC88686,ACC14723,withdrawal,2026-02-27T09:48:37,2929.45,17,12,0,0
2478431b-7cf4-4a17-b634-3ae3ef82da60,ACC87258,ACC77260,transfer,2026-11-21T22:50:46,5069.62,10,7,1,0
7c70a41d-3f4c-4265-a303-41adf844119e,ACC32070,ACC80368,transfer,2026-06-08T07:00:04,2533.33,20,0,1,0
3c5c3d39-e74a-4ed0-8314-37fc7b97d546,ACC12021,ACC75317,deposit,2026-06-02T17:36:20,2211.98,14,4,1,0
ee58a944-0c7a-4aff-9e30-7db746aa3006,ACC82130,ACC68557,transfer,2026-02-20T14:33:45,2693.22,14,5,1,0
9e4ca69b-c6d5-429a-9ee1-23cfa66c4744,ACC69926,ACC40624,payment,2026-11-13T23:42:28,26135.8,18,4,1,0
269c250f-e04a-4c1d-80fc-dea5e9f34a49,ACC61891,ACC62369,withdrawal,2026-06-29T23:08:28,24085.27,9,13,1,0
0e4ba5cb-ef88-4b2c-9020-887588a03ed8,ACC99291,ACC87650,payment,2026-12-10T09:59:58,30672.7,19,12,1,0
a1c15a2b-3f79-4e5c-ba93-84fcd8314271,ACC57868,ACC40615,transfer,2026-04-30T01:49:19,398635.79,19,1,0,1
355f3049-83cb-4ed5-af58-9b59ac558a6c,ACC21447,ACC29494,transfer,2026-10-11T04:51:25,7133.72,16,10,1,0
63308145-ec10-4c0a-b683-3e0b9df31c86,ACC84126,ACC80511,transfer,2026-10-26T02:53:22,67867.92,10,4,1,0
33ff0539-85e6-4ad5-977e-c507a0b7da7e,ACC86542,ACC24198,deposit,2026-08-21T13:01:56,5746.27,18,13,1,0
78eb12cb-da08-42fb-97d2-baf46360eaa2,ACC74262,ACC82706,transfer,2026-03-02T22:12:37,65445.4,20,0,1,0
2ca8d0ff-d0d5-4009-ac22-476db7bb514b,ACC23025,ACC33796,withdrawal,2026-03-03T02:18:46,46228.73,16,14,1,0
c1db93ae-6b1e-4ddd-a9f4-1a167b0d4751,ACC13536,ACC22129,transfer,2026-12-09T07:12:33,15368.66,17,5,0,0
742950d7-7496-435a-8820-367681d9058d,ACC96062,ACC22335,deposit,2026-06-27T02:35:04,187896.39,12,4,0,1
cc2d05cb-a300-457e-a6cd-26319c0c6e4e,ACC14123,ACC44860,transfer,2026-05-19T11:49:56,6425.46,9,6,1,0
c265f1fb-7c5a-4184-a7d5-50d183d562f6,ACC26512,ACC57775,payment,2026-04-24T19:13:04,267098.38,15,1,0,1
2d64a938-0d99-4034-87a0-745c612a7504,ACC78318,ACC89405,deposit,2026-02-02T08:23:00,4701.76,13,10,1,0
af247206-573a-4da3-bb91-48b0c989d59a,ACC52356,ACC55205,transfer,2026-08-13T08:14:21,56923.16,14,13,1,0
ad58e6a1-be3b-4bad-9ecd-9a24cc9fa7f8,ACC82826,ACC31940,payment,2026-04-19T17:28:16,18186.16,10,14,1,0
87df4d89-6787-484f-a8fe-ad75c389ea1f,ACC72476,ACC79809,transfer,2026-11-22T04:54:32,45101.66,9,33,1,1
03139c40-2936-455a-9a8e-0801210476b2,ACC12907,ACC34710,payment,2026-10-09T00:54:22,19455.42,16,0,1,0
b3012414-f33c-4ed5-9ca1-f083bef41c26,ACC72913,ACC67020,withdrawal,2026-12-15T19:31:22,79299.84,20,1,0,1
1cd7f58b-1b12-487f-83f7-aedac378656c,ACC94617,ACC71315,transfer,2026-07-22T01:27:11,21034.49,7,56,1,1
b5044a7c-fe5b-4f57-b682-db05f875df3e,ACC31937,ACC31442,payment,2026-11-17T08:11:38,31272.21,11,14,1,0
727eadf0-246a-4fd3-a097-cd56991ce1fa,ACC12994,ACC54717,transfer,2026-12-30T23:00:29,16977.24,9,13,1,0
954d6d36-cb2e-47a4-9959-bf231d379d70,ACC50139,ACC88091,transfer,2026-03-07T22:57:10,9490.85,8,10,1,0
671ac1c9-578a-4ec4-a788-5305923ba95b,ACC88464,ACC83146,deposit,2026-05-30T19:13:13,171150.25,14,2,0,1
67bd3280-ff2e-42e5-8aac-5fd563587a05,ACC93333,ACC98089,transfer,2026-01-20T08:24:07,853722.94,2,3,1,1
2a32fdcd-f62d-4aea-b255-8a39ad0e3c3b,ACC97948,ACC68244,transfer,2026-05-21T15:23:47,12672.4,9,12,1,0
409130e0-1ae6-4601-9043-f5156f34bcf6,ACC63563,ACC92740,transfer,2026-05-31T11:12:40,15251.48,18,13,1,0
c141618d-3c88-4f9b-b18d-29b348b420a0,ACC52551,ACC29844,withdrawal,2026-05-24T11:16:30,9788.2,12,6,1,0
7f96283e-b861-4eaa-891b-fe3ee54b07a8,ACC42002,ACC47502,transfer,2026-10-25T09:24:31,56913.54,13,13,1,0
96b702c9-dcc3-436a-8851-833a2edd0b99,ACC46155,ACC45196,deposit,2026-12-04T16:00:11,2243744.02,6,5,1,1
5bc28d7a-3b00-4be3-817d-dc61d4eb98ac,ACC54156,ACC38664,withdrawal,2026-04-29T06:17:49,49235.45,19,6,1,0
47f73979-258e-4fd7-baa1-761a24d8be85,ACC46662,ACC28854,transfer,2026-07-30T18:03:06,25689.59,18,12,1,0
d3e383fb-8cb6-463c-b98a-0e4b73d0ae18,ACC63508,ACC16718,payment,2026-03-29T16:46:10,12860.57,17,6,1,0
13f89510-4d0d-40aa-a8eb-6e43a09bfeed,ACC68247,ACC14395,withdrawal,2026-09-13T03:11:54,14746.89,14,2,1,0
e1e3b777-7c5a-4393-a868-72c6b80a9d8a,ACC60462,ACC17409,payment,2026-07-01T21:26:45,13299.96,19,3,1,0
8b6046e8-4dd8-4c9c-acc3-58178ee324ce,ACC86354,ACC87062,transfer,2026-08-15T12:35:50,16764.55,9,11,1,0
04ca521d-8224-449b-b266-436a964ad9bc,ACC99722,ACC44149,transfer,2026-11-12T04:05:11,8356.93,14,0,1,0
d93f2f2b-7edb-48f4-91a9-81361f980361,ACC73084,ACC93793,deposit,2026-11-26T05:04:44,7396.69,14,12,1,0
a56a1948-fb1f-4f46-9d66-7897ea18c61d,ACC69026,ACC91451,payment,2026-06-20T08:59:23,22324.14,10,7,1,0
ef3de540-45a1-49c4-9ed2-f9098798e006,ACC70064,ACC39443,deposit,2026-11-02T03:25:42,11411.48,21,2,1,0
7cebd15b-df5c-463e-a11a-61282b6e46c3,ACC65820,ACC46795,transfer,2026-05-05T13:12:47,24836.31,16,3,1,0
9c92b9f7-24f4-4271-b96a-c302c41e8647,ACC22472,ACC64638,transfer,2026-02-08T07:17:15,2788.71,9,7,1,0
e9f63abb-31e1-4579-a572-a45bb42b4c3e,ACC95103,ACC96969,transfer,2026-06-15T10:04:46,20796.5,8,4,1,0
531f050d-0540-4d7c-9645-b10c725a41a9,ACC71645,ACC28568,withdrawal,2026-01-25T20:45:33,40184.41,14,7,1,0
190c0587-e8e1-4353-91df-10ba9464a893,ACC65324,ACC37605,payment,2026-06-27T05:19:15,17590.02,20,2,1,0
49c4a37b-1a89-4215-a1ee-b64fd0cd0db7,ACC93236,ACC91599,transfer,2026-02-20T08:43:55,58488.71,9,0,1,0
9c1192c7-215c-4b48-861d-2794dfb9b1f9,ACC97085,ACC50867,payment,2026-07-12T05:42:26,6684.74,12,2,1,0
e1b5e40d-4ff9-4d4e-a03d-bf5728c21f0b,ACC99271,ACC28485,payment,2026-11-19T00:33:44,48261.65,19,5,1,0
4bfbfd6d-1088-459c-a075-89e25616965f,ACC78616,ACC86934,transfer,2026-11-06T03:05:10,32326.91,19,1,1,0
c96ca279-444d-4469-92e0-60da66e99d39,ACC42470,ACC37698,transfer,2026-05-18T14:39:18,6776.81,8,4,1,0
0e88fd66-737f-4ad4-812f-440bc5f9138e,ACC93791,ACC33487,transfer,2026-07-02T19:59:57,19119.89,13,7,1,0
